ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GO:0021783 "preganglionic parasympathetic fiber development" 4/733 18/22215 0.0024860741428062508 0.02628673633681501 0.02110529108247002 13654/18187/20350/21418 4
GO:0060416 "response to growth hormone" 4/733 18/22215 0.0024860741428062508 0.02628673633681501 0.02110529108247002 14600/16362/16452/20848 4
GO:0050671 "positive regulation of lymphocyte proliferation" 12/733 141/22215 0.0025089687161259735 0.02641446590145556 0.02120784354874178 20304/18106/60533/16149/56708/14165/16161/16168/16173/67245/18950/192656 12
GO:0097553 "calcium ion transmembrane import into cytosol" 12/733 141/22215 0.0025089687161259735 0.02641446590145556 0.02120784354874178 15945/17329/12766/13198/71111/14873/15114/15558/16438/16818/18754/72828 12
GO:0000079 "regulation of cyclin-dependent protein serine/threonine kinase activity" 8/733 72/22215 0.0025170172008097593 0.02644221295904446 0.02123012131345142 12447/218630/69754/15242/18519/18712/66214/21929 8
GO:0019439 "aromatic compound catabolic process" 26/733 433/22215 0.002603926785678855 0.027296528643865253 0.021916040667358066 11920/224794/320720/14573/56055/15368/15930/209176/17454/71169/107569/67993/67725/18950/71701/67710/24014/100037283/56045/276950/237886/212943/214290/22271/22436/22695 26
GO:0019915 "lipid storage" 9/733 89/22215 0.002670205395277722 0.027901425246914406 0.02240170456715037 11307/269275/12266/18035/237542/11520/66853/19255/69863 9
GO:0010632 "regulation of epithelial cell migration" 17/733 240/22215 0.002678765289826583 0.027901425246914406 0.02240170456715037 11600/13036/63953/54357/14165/14824/15368/240185/16600/16819/18128/18754/101540/18811/19225/66214/20684 17
GO:0031334 "positive regulation of protein-containing complex assembly" 17/733 240/22215 0.002678765289826583 0.027901425246914406 0.02240170456715037 11920/12018/12122/68732/14102/14158/229898/29816/100038882/16854/83996/260315/211323/18754/234857/22375/434204 17
GO:0051281 "positive regulation of release of sequestered calcium ion into cytosol" 6/733 43/22215 0.0027222568598305485 0.028294095234621765 0.022716974377891653 15945/17329/12766/71111/14873/15114 6
GO:0021602 "cranial nerve morphogenesis" 5/733 30/22215 0.002770850394493644 0.028616499317339218 0.0229758285743481 13654/15434/18187/20350/21418 5
GO:0045662 "negative regulation of myoblast differentiation" 5/733 30/22215 0.002770850394493644 0.028616499317339218 0.0229758285743481 15945/13198/16173/18128/18811 5
GO:1901185 "negative regulation of ERBB signaling pathway" 5/733 30/22215 0.002770850394493644 0.028616499317339218 0.0229758285743481 109700/78388/19255/67845/21418 5
GO:0032946 "positive regulation of mononuclear cell proliferation" 12/733 143/22215 0.0028194759551899663 0.029057257470681403 0.02332970777045928 20304/18106/60533/16149/56708/14165/16161/16168/16173/67245/18950/192656 12
GO:0002715 "regulation of natural killer cell mediated immunity" 7/733 58/22215 0.0028846634799545657 0.029666486525427478 0.02381885014140878 54725/93694/14991/16174/20723/21354/21355 7
GO:0097193 "intrinsic apoptotic signaling pathway" 20/733 305/22215 0.00292956324322434 0.030064950510821222 0.024138771880260708 11920/12018/12122/12364/16149/12608/74256/13198/15368/15951/102639543/226691/16438/16452/16818/72287/18950/19225/19255/72565 20
GO:1905952 "regulation of lipid localization" 14/733 182/22215 0.0029461978421445583 0.030172277691564293 0.024224943528259126 27404/11307/14081/433256/12266/16891/18035/211323/237542/11520/18830/66853/19255/69863 14
GO:0002685 "regulation of leukocyte migration" 16/733 222/22215 0.0029704783731805406 0.030357294671520794 0.024373491342150836 20296/20304/20306/16423/16149/15945/12766/13601/17311/16854/380916/17123/69453/74748/24088/230979 16
GO:0009394 "2'-deoxyribonucleotide metabolic process" 6/733 44/22215 0.0030656927368246374 0.03113494598625437 0.02499785783435518 22169/107569/18950/56045/22271/22436 6
GO:0019692 "deoxyribose phosphate metabolic process" 6/733 44/22215 0.0030656927368246374 0.03113494598625437 0.02499785783435518 22169/107569/18950/56045/22271/22436 6
GO:0046854 "phosphatidylinositol phosphate biosynthetic process" 6/733 44/22215 0.0030656927368246374 0.03113494598625437 0.02499785783435518 12700/16329/228550/320404/18718/12703 6
GO:0043524 "negative regulation of neuron apoptotic process" 14/733 183/22215 0.003096293770829774 0.031380487698139926 0.025195000196793486 11600/20296/12608/56708/14630/14573/14824/15368/16452/16819/18053/71648/20910/21418 14
GO:0046486 "glycerolipid metabolic process" 23/733 372/22215 0.0031272835212942953 0.03162894410253133 0.02539448272930706 193742/14081/433256/12266/212862/12700/13139/16592/231510/15558/16329/228550/320404/16891/64898/17772/18711/18718/225845/66853/241274/12703/81877 23
GO:0120161 "regulation of cold-induced thermogenesis" 12/733 145/22215 0.003160468520734357 0.03189853042104821 0.025610930204993942 11363/14081/12608/13198/13424/16592/16168/16173/16452/16819/18128/224860 12
GO:0002548 "monocyte chemotaxis" 7/733 59/22215 0.003181721740508826 0.0320468261904858 0.025729995019285697 20296/20304/20306/20307/15945/16854/74748 7
GO:0032816 "positive regulation of natural killer cell activation" 5/733 31/22215 0.003215318919569816 0.03225222365933994 0.02589490607222984 18106/16168/16169/16173/16362 5
GO:0071354 "cellular response to interleukin-6" 5/733 31/22215 0.003215318919569816 0.03225222365933994 0.02589490607222984 12606/14158/16194/19255/20848 5
GO:0002704 "negative regulation of leukocyte mediated immunity" 8/733 75/22215 0.0032554566858871434 0.03252127998069263 0.02611092801983747 69550/93694/15368/15977/235587/20723/21354/21355 8
GO:1901184 "regulation of ERBB signaling pathway" 8/733 75/22215 0.0032554566858871434 0.03252127998069263 0.02611092801983747 14158/15114/29816/109700/78388/19255/67845/21418 8
GO:0060402 "calcium ion transport into cytosol" 13/733 165/22215 0.003331869650564566 0.033216700495934504 0.026669272433949676 12018/15945/17329/12766/13198/71111/14873/15114/15558/16438/16818/18754/72828 13
GO:0043367 "CD4-positive, alpha-beta T cell differentiation" 9/733 92/22215 0.0033457247925680333 0.033286895339500695 0.026725630993908223 16173/16186/16194/16362/80859/192656/58185/12703/20848 9
GO:2000045 "regulation of G1/S transition of mitotic cell cycle" 11/733 128/22215 0.0034619434229191896 0.03437315776617936 0.027597777479240266 12122/20296/69754/14165/93695/16600/14726/19186/19188/19650/66214 11
GO:0106106 "cold-induced thermogenesis" 12/733 147/22215 0.0035340779779232116 0.03496342110260711 0.028071692512700336 11363/14081/12608/13198/13424/16592/16168/16173/16452/16819/18128/224860 12
GO:1904029 "regulation of cyclin-dependent protein kinase activity" 8/733 76/22215 0.00353570727219814 0.03496342110260711 0.028071692512700336 12447/218630/69754/15242/18519/18712/66214/21929 8
GO:0043535 "regulation of blood vessel endothelial cell migration" 9/733 93/22215 0.003598500178209899 0.03511599771170889 0.028194194359495196 11600/15368/240185/16600/18128/101540/18811/19225/66214 9
GO:0002604 "regulation of dendritic cell antigen processing and presentation" 3/733 10/22215 0.0036086450053792966 0.03511599771170889 0.028194194359495196 16149/14190/107607 3
GO:0021612 "facial nerve structural organization" 3/733 10/22215 0.0036086450053792966 0.03511599771170889 0.028194194359495196 13654/18187/20350 3
GO:0021979 "hypothalamus cell differentiation" 3/733 10/22215 0.0036086450053792966 0.03511599771170889 0.028194194359495196 15114/18187/18992 3
GO:0071612 "IP-10 production" 3/733 10/22215 0.0036086450053792966 0.03511599771170889 0.028194194359495196 246730/23960/246727 3
GO:0071658 "regulation of IP-10 production" 3/733 10/22215 0.0036086450053792966 0.03511599771170889 0.028194194359495196 246730/23960/246727 3
GO:1900246 "positive regulation of RIG-I signaling pathway" 3/733 10/22215 0.0036086450053792966 0.03511599771170889 0.028194194359495196 234311/80861/231655 3
GO:2001269 "positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway" 3/733 10/22215 0.0036086450053792966 0.03511599771170889 0.028194194359495196 14102/16452/79201 3
GO:0009119 "ribonucleoside metabolic process" 5/733 32/22215 0.003708887886351126 0.03594824866036756 0.028862398213333952 224794/107569/18950/22271/22436 5
GO:0045671 "negative regulation of osteoclast differentiation" 5/733 32/22215 0.003708887886351126 0.03594824866036756 0.028862398213333952 56492/93694/15977/20377/72828 5
GO:0002755 "MyD88-dependent toll-like receptor signaling pathway" 4/733 20/22215 0.0037355899252933225 0.035992814171711796 0.028898179303732834 108960/16362/54123/24088 4
GO:0009159 "deoxyribonucleoside monophosphate catabolic process" 4/733 20/22215 0.0037355899252933225 0.035992814171711796 0.028898179303732834 107569/18950/22271/22436 4
GO:0033033 "negative regulation of myeloid cell apoptotic process" 4/733 20/22215 0.0037355899252933225 0.035992814171711796 0.028898179303732834 20304/16173/320404/17311 4
GO:0031098 "stress-activated protein kinase signaling cascade" 17/733 248/22215 0.003744638974933074 0.036008979119189106 0.02891115793742361 14219/12955/74256/63953/14102/17873/16012/99470/107607/192656/20377/142980/79201/22029/30940/22436/22695 17
GO:0034109 "homotypic cell-cell adhesion" 8/733 77/22215 0.0038342804768059353 0.03664449205571714 0.029421403307569264 20304/109620/16194/16452/14726/20910/20912/72828 8
GO:0031102 "neuron projection regeneration" 7/733 61/22215 0.003845318261305436 0.03664449205571714 0.029421403307569264 13361/14102/14824/16452/16600/211323/21960 7
GO:0033344 "cholesterol efflux" 7/733 61/22215 0.003845318261305436 0.03664449205571714 0.029421403307569264 27404/11307/18035/67963/18830/223920/69863 7
GO:0070098 "chemokine-mediated signaling pathway" 7/733 61/22215 0.003845318261305436 0.03664449205571714 0.029421403307569264 20296/20304/20306/20307/15945/56066/17329 7
GO:0050856 "regulation of T cell receptor signaling pathway" 6/733 46/22215 0.003848234273200183 0.03664449205571714 0.029421403307569264 74256/13709/16818/16854/101540/19255 6
GO:0034599 "cellular response to oxidative stress" 18/733 270/22215 0.003895609835500444 0.03702345145217834 0.029725665056470722 71361/69635/13361/69754/14158/93692/15368/16452/16819/56615/211329/18053/71701/269356/13852/21929/72565/69922 18
GO:0034764 "positive regulation of transmembrane transport" 17/733 250/22215 0.0040597277628643845 0.0385082914982379 0.030917824515958505 14081/433256/242669/12266/12296/20296/13040/15945/17329/12766/93692/71111/14873/15114/16819/237542/24014 17
GO:1902806 "regulation of cell cycle G1/S phase transition" 12/733 150/22215 0.004160491060963723 0.039387594637224396 0.031623805983579834 12122/20296/69754/14165/93695/16600/14726/19186/19188/19650/66214/69068 12
GO:0038127 "ERBB signaling pathway" 10/733 113/22215 0.004221299138963339 0.03988596962057236 0.03202394501023598 11352/14158/15114/29816/109700/78388/211323/19255/67845/21418 10
GO:0070741 "response to interleukin-6" 5/733 33/22215 0.004254454809917709 0.04012164429816218 0.03221316525452831 12606/14158/16194/19255/20848 5
GO:0032814 "regulation of natural killer cell activation" 6/733 47/22215 0.004290740907182028 0.04038587539804279 0.03242531309230349 18106/212123/16168/16169/16173/16362 6
GO:0034655 "nucleobase-containing compound catabolic process" 23/733 382/22215 0.004319315871057824 0.04057665005791821 0.03257848367522561 11920/224794/320720/14573/56055/17454/71169/107569/67993/67725/18950/71701/67710/24014/100037283/56045/276950/237886/212943/214290/22271/22436/22695 23
GO:0048732 "gland development" 27/733 474/22215 0.004458146915012025 0.04180047539315498 0.03356107769539308 71371/11920/69047/54725/12606/12608/14165/15242/15368/15434/16173/16438/16452/16911/17069/18128/225631/18992/18811/18812/19411/20348/20377/21817/21929/22337/22436 27
GO:0051057 "positive regulation of small GTPase mediated signal transduction" 8/733 79/22215 0.00448952016125104 0.041910231033650096 0.033649199123284006 71704/14165/320404/17311/18053/18128/211323/213438 8
GO:0009164 "nucleoside catabolic process" 4/733 21/22215 0.0044955908007436336 0.041910231033650096 0.033649199123284006 224794/18950/22271/22436 4
GO:0048569 "post-embryonic animal organ development" 4/733 21/22215 0.0044955908007436336 0.041910231033650096 0.033649199123284006 12018/16452/16600/71602 4
GO:0045661 "regulation of myoblast differentiation" 7/733 63/22215 0.004608949160310236 0.04280364381771008 0.03436650904806072 20307/15945/17329/13198/16173/18128/18811 7
GO:0050854 "regulation of antigen receptor-mediated signaling pathway" 7/733 63/22215 0.004608949160310236 0.04280364381771008 0.03436650904806072 74256/13709/16818/16854/224860/101540/19255 7
GO:0002687 "positive regulation of leukocyte migration" 12/733 152/22215 0.004625441461890044 0.04287529704237735 0.034424038523923506 20296/20304/20306/16423/16149/15945/17311/16854/17123/69453/24088/230979 12
GO:0006986 "response to unfolded protein" 10/733 115/22215 0.004780805116787568 0.04383766026456529 0.03519670789113188 11910/12018/12364/13163/13198/15511/18415/71648/69310/19255 10
GO:0051051 "negative regulation of transport" 28/733 500/22215 0.004816715037807781 0.04383766026456529 0.03519670789113188 269275/11600/69550/16423/16149/12955/16592/17472/71111/14873/15368/15558/16156/16497/16854/107065/18128/211323/23969/18754/19225/218699/58185/20377/20684/20912/21337/24088 28
GO:0001787 "natural killer cell proliferation" 3/733 11/22215 0.004841018690310105 0.04383766026456529 0.03519670789113188 18106/16168/16173 3
GO:0006152 "purine nucleoside catabolic process" 3/733 11/22215 0.004841018690310105 0.04383766026456529 0.03519670789113188 224794/18950/22436 3
GO:0061635 "regulation of protein complex stability" 3/733 11/22215 0.004841018690310105 0.04383766026456529 0.03519670789113188 16145/15944/21356 3
GO:0072526 "pyridine-containing compound catabolic process" 3/733 11/22215 0.004841018690310105 0.04383766026456529 0.03519670789113188 67993/67725/18950 3
GO:0090713 "immunological memory process" 3/733 11/22215 0.004841018690310105 0.04383766026456529 0.03519670789113188 14190/20442/230979 3
GO:0097421 "liver regeneration" 3/733 11/22215 0.004841018690310105 0.04383766026456529 0.03519670789113188 12608/15368/16438 3
GO:1990440 "positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress" 3/733 11/22215 0.004841018690310105 0.04383766026456529 0.03519670789113188 11910/12608/13198 3
GO:0038034 "signal transduction in absence of ligand" 8/733 80/22215 0.004847773108853957 0.04383766026456529 0.03519670789113188 12018/14102/14165/14573/17311/16819/211323/79201 8
GO:0070228 "regulation of lymphocyte apoptotic process" 8/733 80/22215 0.004847773108853957 0.04383766026456529 0.03519670789113188 20304/60533/16149/15930/16854/18950/20723/20442 8
GO:0097192 "extrinsic apoptotic signaling pathway in absence of ligand" 8/733 80/22215 0.004847773108853957 0.04383766026456529 0.03519670789113188 12018/14102/14165/14573/17311/16819/211323/79201 8
GO:0031069 "hair follicle morphogenesis" 5/733 34/22215 0.0048548974827287246 0.04383766026456529 0.03519670789113188 14165/14313/98376/18053/18128 5
GO:0070269 pyroptosis 5/733 34/22215 0.0048548974827287246 0.04383766026456529 0.03519670789113188 383619/12362/12363/69146/58203 5
GO:0031589 "cell-substrate adhesion" 22/733 364/22215 0.004956642027669693 0.044591521740638025 0.03580197382009746 320712/11600/68732/14219/14158/14369/15434/15442/109700/16421/16452/17123/18128/225631/14726/83436/18754/20377/81877/70450/22288/434204 22
GO:0050878 "regulation of body fluid levels" 22/733 364/22215 0.004956642027669693 0.044591521740638025 0.03580197382009746 12266/12737/232174/224794/14165/14674/15442/16194/16452/16666/18158/14726/18754/18811/18812/69453/12258/20910/20912/72828/22337/22436 22
GO:0010876 "lipid localization" 25/733 432/22215 0.004984078203638507 0.04475592283965829 0.03593396940161974 27404/11307/14081/433256/269275/11982/320940/12266/16592/16891/18035/18126/67963/211323/74309/237542/18718/11520/18830/66853/19255/24059/223920/216892/69863 25
GO:0008637 "apoptotic mitochondrial changes" 10/733 116/22215 0.0050815694503089865 0.045547645439925497 0.03656963355258577 71361/12018/12122/14102/14630/110175/29816/15277/18950/22035 10
GO:0009262 "deoxyribonucleotide metabolic process" 6/733 49/22215 0.005286790817558965 0.04712768821856851 0.03783823009263293 22169/107569/18950/56045/22271/22436 6
GO:0010332 "response to gamma radiation" 6/733 49/22215 0.005286790817558965 0.04712768821856851 0.03783823009263293 11920/12018/12955/13653/18950/22427 6
GO:0098926 "postsynaptic signal transduction" 6/733 49/22215 0.005286790817558965 0.04712768821856851 0.03783823009263293 16452/110454/17067/17069/211323/20848 6
GO:0009158 "ribonucleoside monophosphate catabolic process" 4/733 22/22215 0.005353134367629479 0.047287633609168184 0.037966648241719685 107569/18950/22271/22436 4
GO:0045624 "positive regulation of T-helper cell differentiation" 4/733 22/22215 0.005353134367629479 0.047287633609168184 0.037966648241719685 16173/16362/80859/192656 4
GO:0048532 "anatomical structure arrangement" 4/733 22/22215 0.005353134367629479 0.047287633609168184 0.037966648241719685 13654/18187/20350/21418 4
GO:0051770 "positive regulation of nitric-oxide synthase biosynthetic process" 4/733 22/22215 0.005353134367629479 0.047287633609168184 0.037966648241719685 20296/16452/59027/24088 4
GO:0060547 "negative regulation of necrotic cell death" 4/733 22/22215 0.005353134367629479 0.047287633609168184 0.037966648241719685 11796/67245/24105/268749 4
GO:0010634 "positive regulation of epithelial cell migration" 12/733 155/22215 0.005399814353121149 0.04761388648916392 0.03822859258926354 11600/13036/54357/14165/14824/15368/240185/16819/18754/101540/18811/19225 12
GO:0002720 "positive regulation of cytokine production involved in immune response" 7/733 65/22215 0.005481637296111375 0.04816150753867639 0.03866827066510978 12010/16149/15275/16173/58185/24088/230979 7
GO:0009166 "nucleotide catabolic process" 7/733 65/22215 0.005481637296111375 0.04816150753867639 0.03866827066510978 107569/67993/67725/18950/56045/22271/22436 7
GO:0035640 "exploration behavior" 5/733 35/22215 0.005513064512218974 0.0483506645281682 0.038820142440759514 11352/14824/18754/210274/21960 5
GO:1901361 "organic cyclic compound catabolic process" 26/733 459/22215 0.0055801979607809785 0.048851733043754626 0.039222444070684634 11920/224794/320720/14573/56055/15368/15930/209176/17454/71169/107569/67993/67725/18950/71701/67710/24014/100037283/56045/276950/237886/212943/214290/22271/22436/22695 26
GO:0051279 "regulation of release of sequestered calcium ion into cytosol" 8/733 82/22215 0.005629573307604938 0.04919582398506282 0.03949871037404387 15945/17329/12766/71111/14873/15114/18754/72828 8
GO:0042326 "negative regulation of phosphorylation" 23/733 391/22215 0.005695700827007182 0.049684818821303725 0.03989131819817437 11600/12018/11796/63953/69754/17873/17472/15242/16173/16362/18519/78388/547253/216505/18718/19255/20377/12703/20848/21929/72828/22375/22436 23
